Label,Text
Extremism,হাসিনা সবচাইতে বেশী উন্নয়ন করেছে ধর্ষনের। তারপর গুম খুন টাকা পাচার।
Extremism,বাংলাদেশ সরকার ধর্ষকদের কে লাগামহীন ভাবে লালন পালন করছে....
Extremism,এমন দেশের প্রধানমন্ত্রী মোদিকেই মানায় ।গরুর গো মূত্র খাওয়া মোদি।
Extremism,কুকুর লিগকে নিষিদ্ধ করা হউক বাংলাদেশ তেকে কারন তারা দর্শন মাদক দুর্নীতি কুন ডাকাতিতে ছেমপিয়ান জুয়া এবং বিভিন্ন অপকর্মে লিপ্ত
Extremism,ছাত্র লীগ কে নিষিদ্ধ করা হোক ছাত্র লীগের সবাই ধর্ষণলীগ।
Extremism,দেশে থেকে বাহির করে দেওয়া ছাএলীগকে
Extremism,আওয়ামী লীগ কে না বলুন
Extremism,"""টাইটানিক ডোবার কারণ যদি হয় আইসবার্গ "" ""তাহলে নৌকা ডুবাতে ছাত্রলীগই যথেষ্ট ""!!!🙉"
Extremism,ছাত্রলীগে ১০০ জনে ৯৫ জনই ক্ষমতার জোড় দেখায়।যাকে খুশি তাকে মারো। যা মন চায় তাই করো। এখন ছাত্রলীগ নামই আতংক।
Extremism,ছাএলীগ সংগঠটাই নিষিদ্ধ করা উচিত।
Extremism,ছাত্র লীগ এর কারনে দেশের কোন নারী পুরুষ শান্তি পায় না।ছাত্র লীগ দেশ টারে চার খার করে দিয়েছে।
Extremism,ছাত্রলীগের জেলা পর্যায়ের অধিকাংশ কর্মী অছাত্র কিংবা মাদক ব্যবসায়ের সাথে জড়িত।
Extremism,হাসিনা সবচাইতে বেশী উন্নয়ন করেছে ধর্ষনের। তারপর গুম খুন টাকা পাচার।
Extremism,বাংলাদেশ সরকার ধর্ষকদের কে লাগামহীন ভাবে লালন পালন করছে....
Extremism,ছাত্রলীগের হাতে পরলে লাগাইয়া ছাইয়া দিবো।
Extremism,"পুলিশ ছেড়ে মাঠে আসুন, ১০ মিনিট টিকতে পারবেন না রাস্তায় আওয়ামেলীগ। যোগ্য ইসি দিন, দিনের আলোয় ভোটের মাঠে খেলা হবে।"
Extremism,বিএনপি জিন্দাবাদ। চোরের মার বড় গলা। বাঁধা সিংহ কে সবাই গুতা দিতে পারে।
Extremism,আরে ছাগল রে. ক্ষমতা যার পুলিশ তার. আর বিএনপি এর বর্তমান এই অবস্থা যে তারা তাদের নেত্রী এর মুক্তির জন্য কোন আন্দোলন করতে পারে না. এজন্যে নুরুল হক নুর এর মাধ্যমে বিপ্লব চাই.
